資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-060-01	古文孝経_延文本	301	230	億	億	十億	十億を			2	2k			〔右〕ヨク	＊ヨク					017_166(割注)	
40-060-01	古文孝経_延文本	302	231	法	法	法象	法象す／法象ス			1	2p		＊上	〔右〕ハウ	ハウシヤウ					017_167(割注)	
40-060-01	古文孝経_延文本	303	231	象	象	法象	法象す／法象ス			2	2ŋ	上	＊上	〔右〕シヤウ	ハウシヤウ					017_167(割注)	
40-060-01	古文孝経_延文本	304	232	善	善	善	善			1	2n			〔右〕セン	セン					017_169(割注)	
40-060-01	古文孝経_延文本	305	233	害	害	害	害を			1	2i			〔右〕カイ	カイ					017_173(割注)	
40-060-01	古文孝経_延文本	306	234	持	持	持	持す／持ス			1	1	平	平	〔右〕チ	チ					017_174(割注)	
40-060-01	古文孝経_延文本	307	235	制	制	制	制し／制シ			1	2i	去	去	〔右〕セイ	セイ					017_174	
40-060-01	古文孝経_延文本	308	236	度	度	度	度を／度ヲ			1	1	去	去	〔右〕ト	ト					017_175	
40-060-01	古文孝経_延文本	309	237	制	制	制	制			1	2i			〔右〕セイ	セイ					017_175(割注)	
40-060-01	古文孝経_延文本	310	238	富	富	富貴	富貴を			1	1	去	去去							018_179(割注)	
40-060-01	古文孝経_延文本	311	238	貴	貴	富貴	富貴を			2	1	去	去去							018_179(割注)	
40-060-01	古文孝経_延文本	312	239	損	⿰扌貟	損	[⿰扌貟]すること			1	2n	上	上	〔右〕ソン	ソン					018_180(割注)	
40-060-01	古文孝経_延文本	313	240	社	社	社稷	社稷を			1	1	上	上入	〔右〕シヤ	シヤシヨク					018_182	
40-060-01	古文孝経_延文本	314	240	稷	稷	社稷	社稷を			2	2k	入	上入	〔右〕シヨク	シヤシヨク					018_182	
40-060-01	古文孝経_延文本	315	241	政	政	政令	政令を			1	2ŋ			〔右〕セイ	セイ＊					018_185(割注)	
40-060-01	古文孝経_延文本	316	242	境	境	四境	四境			2	2ŋ	上	＊上	〔右〕ケイ	＊ケイ					018_185(割注)	
40-060-01	古文孝経_延文本	317	243	戰	戰	戰々	戰々			1	2n	去	去＊	〔右〕セン	セン＊					018_186	
40-060-01	古文孝経_延文本	318	244	兢	兢	兢々	兢々として			1	2ŋ	平	平＊	〔右〕キヨウ	キヨウ＊					018_186	
40-060-01	古文孝経_延文本	319	245	旻	旻	小旻	小旻			2	2n	平濁	＊平濁	〔右〕ヒン	＊ヒン					018_187(割注)	
40-060-01	古文孝経_延文本	320	246	亡	亡	亡	亡を			1	2ŋ	平濁	平濁							018_189(割注)	
