資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-024-01	平家物語_大東急記念文庫_延慶本	542	348	庸	庸	庸夫	庸夫			1	2	平	平上	〔別〕ヨウ	ヨウ＊					2本-028b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	543	348	夫	夫	庸夫	庸夫			2	1	上	平上		ヨウ＊					2本-028b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	544	349	芻	芻	芻蕘	芻蕘			1	1	上濁	上濁＊	シユ	シユケフ					2本-028b-09	左傍「アラクサ　キコリ」
30-024-01	平家物語_大東急記念文庫_延慶本	545	349	蕘	蕘	芻蕘	芻蕘			2	2		上濁＊	ケフ	シユケフ					2本-028b-09	正しくは「ゼウ」、声譜読み、左傍「アラクサ　キコリ」
30-024-01	平家物語_大東急記念文庫_延慶本	546	350	稚	稚	幼稚	幼-稚			2	1	上	＊上							2本-028b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	547	351	惠	恵	惠命	恵ｰ命			1	1			〔別〕エ	エミヤウ					2本-029a-02	
30-024-01	平家物語_大東急記念文庫_延慶本	548	351	命	命	惠命	恵ｰ命			2	2			〔別〕ミヤウ	エミヤウ					2本-029a-02	
30-024-01	平家物語_大東急記念文庫_延慶本	549	352	路	路	白路池	白路池			2	1			〔別〕ロ	＊ロ＊					2本-029a-06	正しくは「白鷺池」
30-024-01	平家物語_大東急記念文庫_延慶本	550	353	暑	暑	寒暑	寒暑			2	1			〔別〕シヨ	＊シヨ					2本-029b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	551	354	人	人	人庶	人庶			1	2		平濁上		＊ソ					2本-030b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	552	354	庶	庶	人庶	人庶			2	1		平濁上	ソ	＊ソ					2本-030b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	553	355	蓋	蓋	廣蓋	広蓋ニ			2	2			〔別〕カイ	＊カイ					2本-031b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	554	356	行	行	行啓	行啓			1	2			〔別〕カウ	カウケイ					2本-032a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	555	356	啓	啓	行啓	行啓			2	2			〔別〕ケイ	カウケイ					2本-032a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	556	357	河	河	六字河臨	六字河臨			3	1			〔別〕カ	＊＊カ＊					2本-032b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	557	358	熾	熾	大熾盛光	大熾-盛光ニ			2	1			シ	＊シ＊＊					2本-032b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	558	359	平	平	平文	ヒヤウ文ノ			1	2			ヒヤウ	ヒヤウ＊					2本-033a-03	本文片仮名書「ヒヤウ文ノ」
30-024-01	平家物語_大東急記念文庫_延慶本	559	360	伽	伽	僧伽	僧伽ノ			2	1			〔別〕キヤ	＊キヤ					2本-033a-09	
30-024-01	平家物語_大東急記念文庫_延慶本	560	361	縛	縛	縛	縛			1	2			〔別〕ハク	ハク					2本-033b-03	
30-024-01	平家物語_大東急記念文庫_延慶本	561	362	稱	称	稱	称			1	2			〔別〕シヤウ	シヤウ					2本-033b-08	
30-024-01	平家物語_大東急記念文庫_延慶本	562	363	道	道	面道	面道ニテ			2	2			〔別〕ラウ	＊ラウ					2本-036a-07	正しくは「ダウ」、「ラウ」からの変化か
30-024-01	平家物語_大東急記念文庫_延慶本	563	364	氣	気	氣色	ケシキ			1	1			ケ	ケシキ					2本-036a-10	本文片仮名書「ケシキ」
30-024-01	平家物語_大東急記念文庫_延慶本	564	364	色	色	氣色	ケシキ			2	2			シキ	ケシキ					2本-036a-10	本文片仮名書「ケシキ」
30-024-01	平家物語_大東急記念文庫_延慶本	565	365	祚	祚	祚	祚ヲ			1	1			ソ	ソ					2本-039a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	566	366	幕	幕	幕	幕ノ			1	2			〔別〕マク	マク					2本-039b-07	
30-024-01	平家物語_大東急記念文庫_延慶本	567	367	白	白	白髮	白髪			1	2	入	入入							2本-039b-08	
30-024-01	平家物語_大東急記念文庫_延慶本	568	367	髮	髪	白髮	白髪			2	2	入	入入							2本-039b-08	
30-024-01	平家物語_大東急記念文庫_延慶本	569	368	夜	夜	夜居	夜-居ニ			1	1			〔別〕ヤ	ヤキヨ					2本-040b-04	
30-024-01	平家物語_大東急記念文庫_延慶本	570	368	居	居	夜居	夜-居ニ			2	1			〔別〕キヨ	ヤキヨ					2本-040b-04	
30-024-01	平家物語_大東急記念文庫_延慶本	571	369	冠	冠	御冠服	御冠服			2	2			〔別〕クハン	＊クハン＊					2本-040b-06	
30-024-01	平家物語_大東急記念文庫_延慶本	572	370	諫	諫	諫皷	諫皷			1	2	去	去上							2本-042a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	573	370	皷	皷	諫皷	諫皷			2	1	上	去上							2本-042a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	574	371	墳	墳	墳墓	墳墓ノ			1	2			フム	フム＊					2本-043b-08	
30-024-01	平家物語_大東急記念文庫_延慶本	575	372	蜘	蜘	蜘蛛	蜘蛛			1	1			チ	チチウ					2本-044b-04	
30-024-01	平家物語_大東急記念文庫_延慶本	576	372	蛛	蛛	蜘蛛	蜘蛛			2	2			チウ	チチウ					2本-044b-04	
