資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
50-007-04	国会図書館本本朝文粋巻六	564	369	擧	挙	擧	挙			1				キヨ	キヨ					001_027_b_04	
50-007-04	国会図書館本本朝文粋巻六	565	370	去	去	去任	去任			1				キヨ	キヨニン					001_027_b_07	
50-007-04	国会図書館本本朝文粋巻六	566	370	任	任	去任	去任			2				ニン	キヨニン					001_028_a_01	
50-007-04	国会図書館本本朝文粋巻六	567	371	吏	吏	吏	吏			1				リ	リ					001_028_a_01	
50-007-04	国会図書館本本朝文粋巻六	568	372	抑	抑	抑遏	抑遏			1				ヨク	ヨクアツ					001_028_a_01	
50-007-04	国会図書館本本朝文粋巻六	569	372	遏	遏	抑遏	抑遏			2				アツ	ヨクアツ					001_028_a_01	
50-007-04	国会図書館本本朝文粋巻六	570	373	格	格	格	格			1				キヤク	キヤク					001_028_a_02	
50-007-04	国会図書館本本朝文粋巻六	571	374	濟	済	濟	済ス			1				セイ	セイ					001_028_a_02	
50-007-04	国会図書館本本朝文粋巻六	572	375	積	積	積薪	積薪			1				セキ	セキ＊					001_028_a_03	
50-007-04	国会図書館本本朝文粋巻六	573	376	治	治	治迹	治迹			1		上濁	上濁＊		＊セキ					001_028_a_05	
50-007-04	国会図書館本本朝文粋巻六	574	376	迹	迹	治迹	治迹			2			上濁＊	セキ	＊セキ					001_028_a_06	
50-007-04	国会図書館本本朝文粋巻六	575	377	畫	画	畫葵	画葵			1			＊上	クワ	クワクヰ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	576	377	葵	葵	畫葵	画葵			2		上	＊上	クヰ	クワクヰ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	577	378	鞭	鞭	鞭蒲	鞭蒲			1		平	平上	ヘン	ヘンホ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	578	378	蒲	蒲	鞭蒲	鞭蒲			2		上	平上	ホ	ヘンホ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	579	379	政	政	政聲	政声			1		去	去平軽	セイ	セイセイ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	580	379	聲	声	政聲	政声			2		平軽	去平軽	セイ	セイセイ					001_028_a_07	
50-007-04	国会図書館本本朝文粋巻六	581	380	編	編	編戸	編戸			1				ヘン	ヘンコ					001_028_a_08	
50-007-04	国会図書館本本朝文粋巻六	582	380	戸	戸	編戸	編戸			2				コ	ヘンコ					001_028_a_08	
50-007-04	国会図書館本本朝文粋巻六	583	381	廉	廉	廉恥	廉恥			1				レン	レンチ					001_028_b_01	
50-007-04	国会図書館本本朝文粋巻六	584	381	恥	恥	廉恥	廉恥			2				チ	レンチ					001_028_b_01	
50-007-04	国会図書館本本朝文粋巻六	585	382	貪	貪	貪婪	貪婪			1				タン	タンラン					001_028_b_01	
50-007-04	国会図書館本本朝文粋巻六	586	382	婪	婪	貪婪	貪婪			2				ラン	タンラン					001_028_b_01	
50-007-04	国会図書館本本朝文粋巻六	587	383	吏	吏	吏	吏			1				リ	リ					001_028_b_01	
50-007-04	国会図書館本本朝文粋巻六	588	384	興	興	興復	興復			1				ケウ	ケウフク					001_028_b_02	
50-007-04	国会図書館本本朝文粋巻六	589	384	復	復	興復	興復			2				フク	ケウフク					001_028_b_02	
50-007-04	国会図書館本本朝文粋巻六	590	385	耳	耳	耳目	耳目			1				シ	シホク					001_028_b_03	
50-007-04	国会図書館本本朝文粋巻六	591	385	目	目	耳目	耳目			2				ホク	シホク					001_028_b_03	
50-007-04	国会図書館本本朝文粋巻六	592	386	均	均	平均	平均			2				キン	＊キン					001_028_b_03	
50-007-04	国会図書館本本朝文粋巻六	593	387	矜	矜	矜照	矜照			1				ケウ	ケウ＊					001_028_b_04	
50-007-04	国会図書館本本朝文粋巻六	594	388	逸	逸	勞逸	労逸			2				□	＊□					001_028_b_06	チを擦り消したか
50-007-04	国会図書館本本朝文粋巻六	595	389	興	興	興亡	興亡			1		平軽	平軽平濁	ケウ	ケウハウ					001_028_b_06	
50-007-04	国会図書館本本朝文粋巻六	596	389	亡	亡	興亡	興亡			2		平濁	平軽平濁	ハウ	ケウハウ					001_028_b_07	
50-007-04	国会図書館本本朝文粋巻六	597	390	優	優	優劣	優劣			1				ユ□	ユ□＊					001_028_b_07	ユウか
50-007-04	国会図書館本本朝文粋巻六	598	391	_	_	_黄	_黄			1				クヰヨウ	クヰヨウクワウ					001_029_a_03	
50-007-04	国会図書館本本朝文粋巻六	599	391	黄	黄	_黄	_黄			2				クワウ	クヰヨウクワウ					001_029_a_03	
50-007-04	国会図書館本本朝文粋巻六	600	392	閑	閑	閑素	閑素			1				カン	カンソ					001_029_a_03	
50-007-04	国会図書館本本朝文粋巻六	601	392	素	素	閑素	閑素			2				ソ	カンソ					001_029_a_03	
50-007-04	国会図書館本本朝文粋巻六	602	393	事	事	事状	事状			1		去	去＊							001_029_a_04	去濁の可能性あり
50-007-04	国会図書館本本朝文粋巻六	603	394	功	功	功	功			1				クウ	クウ					001_029_b_03	
50-007-04	国会図書館本本朝文粋巻六	604	395	所	所	所濟	所済			1				シヨ	シヨセイ					001_029_b_05	
50-007-04	国会図書館本本朝文粋巻六	605	395	濟	済	所濟	所済			2				セイ	シヨセイ					001_029_b_05	
50-007-04	国会図書館本本朝文粋巻六	606	396	微	微	微功	微功			1		平濁	平濁＊	ヒ	ヒ＊					001_029_b_06	
50-007-04	国会図書館本本朝文粋巻六	607	397	甄	甄	甄録	甄録			1		平	平＊	ケン	ケンロク					001_029_b_06	
50-007-04	国会図書館本本朝文粋巻六	608	397	録	録	甄録	甄録			2			平＊	ロク	ケンロク					001_029_b_06	
50-007-04	国会図書館本本朝文粋巻六	609	398	上	上	上階	上階			1		平濁	平濁＊							001_030_a_01	
50-007-04	国会図書館本本朝文粋巻六	610	399	期	期	期	期ス			1				コ	コ					001_030_a_02	
50-007-04	国会図書館本本朝文粋巻六	611	400	轍	轍	轍魚	轍魚			2		入	＊入	テツ	＊テツ					001_030_a_03	
50-007-04	国会図書館本本朝文粋巻六	612	401	斗	斗	斗叔	斗叔			1				ト	トシク					001_030_a_03	
50-007-04	国会図書館本本朝文粋巻六	613	401	叔	叔	斗叔	斗叔			2				シク	トシク					001_030_a_03	
50-007-04	国会図書館本本朝文粋巻六	614	402	仁	仁	仁風	仁風			1				シン	シン＊					001_030_a_04	
50-007-04	国会図書館本本朝文粋巻六	615	403	惠	恵	惠澤	恵沢			1				ケイ	ケイタク					001_030_a_05	
50-007-04	国会図書館本本朝文粋巻六	616	403	澤	沢	惠澤	恵沢			2				タク	ケイタク					001_030_a_05	
50-007-04	国会図書館本本朝文粋巻六	617	404	功	功	功	功			1				クウ	クウ					001_030_b_02	
50-007-04	国会図書館本本朝文粋巻六	618	405	功	功	功	功			1				クウ	クウ					001_030_b_04	
50-007-04	国会図書館本本朝文粋巻六	619	406	公	公	雜公文	雑公文			2				コウ	＊コウフン					001_030_b_05	
50-007-04	国会図書館本本朝文粋巻六	620	406	文	文	雜公文	雑公文			3				フン	＊コウフン					001_030_b_05	
50-007-04	国会図書館本本朝文粋巻六	621	407	文	文	勘文	勘文			2				フン	＊フン＊					001_030_b_07	
