資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-016-01	新猿楽記_尊経閣文庫_古抄本	640	364	蕩	々（蕩）	蕩々	蕩々			2		〔墨〕平濁	平平濁	〔墨〕タウ	タウタウ					071-15	
30-016-01	新猿楽記_尊経閣文庫_古抄本	641	365	身	身	身子	身子			1		〔墨〕去	去平濁		＊シ					071-16	人名、差身子のこと
30-016-01	新猿楽記_尊経閣文庫_古抄本	642	365	子	子	身子	身子			2		〔墨〕平濁	去平濁	〔墨〕シ	＊シ					071-16	人名、差身子のこと
30-016-01	新猿楽記_尊経閣文庫_古抄本	643	366	冠	冠	六郎冠者	六郎冠者			3		〔墨〕上	＊＊上上濁	〔墨〕クワム	＊＊クワム＊					072-02	
30-016-01	新猿楽記_尊経閣文庫_古抄本	644	366	者	者	六郎冠者	六郎冠者			4		〔墨〕上濁	＊＊上上濁		＊＊クワム＊					072-02	
30-016-01	新猿楽記_尊経閣文庫_古抄本	645	367	淡	淡	淡	淡			1				〔墨〕タン[平濁X]	タン[平濁X]					072-02	淡絵（だみえ）
30-016-01	新猿楽記_尊経閣文庫_古抄本	646	368	山	山	山水	山水			1		〔墨〕平	平平濁							072-03	山字右傍書入
30-016-01	新猿楽記_尊経閣文庫_古抄本	647	368	水	水	山水	山水			2		〔墨〕平濁	平平濁							072-03	山字右傍書入
30-016-01	新猿楽記_尊経閣文庫_古抄本	648	369	野	野	野水	野水			1		〔墨〕上	上上濁							072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	649	369	水	水	野水	野水			2		〔墨〕上濁	上上濁							072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	650	370	木	木	木額	木額			1		〔墨〕入	入平	〔墨〕モツ	モツカウ					072-03	？
30-016-01	新猿楽記_尊経閣文庫_古抄本	651	370	額	額	木額	木額			2		〔墨〕平	入平	〔墨〕カウ	モツカウ					072-03	？
30-016-01	新猿楽記_尊経閣文庫_古抄本	652	371	海	海	海部	海部			1		〔墨〕上	上平		＊フ					072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	653	371	部	部	海部	海部			2		〔墨〕平	上平	〔墨〕フ	＊フ					072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	654	372	軟	軟	軟障	軟障			1		〔墨〕上濁	上濁平濁	〔墨〕セム	セムシヤウ					072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	655	372	障	障	軟障	軟障			2		〔墨〕平濁	上濁平濁	〔墨〕シヤウ	セムシヤウ					072-03	
30-016-01	新猿楽記_尊経閣文庫_古抄本	656	373	解	解	解聞惠	解聞恵			1		〔墨〕平	平去平	〔墨〕ケ	ケモム＊					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	657	373	聞	聞	解聞惠	解聞恵			2		〔墨〕去	平去平	〔墨〕モム	ケモム＊					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	658	373	惠	恵	解聞惠	解聞恵			3		〔墨〕平	平去平		ケモム＊					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	659	374	解	解	解宿爾	解宿爾			1		〔墨〕平	平入平	〔墨〕ケ	ケシユクニ					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	660	374	宿	宿	解宿爾	解宿爾			2		〔墨〕入	平入平	〔墨〕シユク	ケシユクニ					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	661	374	爾	爾	解宿爾	解宿爾			3		〔墨〕平	平入平	〔墨〕ニ	ケシユクニ					072-10	人名
30-016-01	新猿楽記_尊経閣文庫_古抄本	662	375	惠	恵	惠頭佛師	恵頭仏師			1		〔墨〕平	平平＊＊	〔墨〕ヱ	ヱトウ＊＊					072-11	人名、異本恵願と。確かに呉音漢音おかしい
30-016-01	新猿楽記_尊経閣文庫_古抄本	663	375	頭	頭	惠頭佛師	恵頭仏師			2		〔墨〕平	平平＊＊	〔墨〕トウ	ヱトウ＊＊					072-11	人名、異本恵願と。確かに呉音漢音おかしい
30-016-01	新猿楽記_尊経閣文庫_古抄本	664	376	萬	万	萬	万			1		〔墨〕去濁	去濁							072-14	
30-016-01	新猿楽記_尊経閣文庫_古抄本	665	377	俘	俘	俘囚	俘囚			1		〔墨〕上	上上濁	〔墨〕フ	フシユ					072-15	本文俘字は土偏。東洋本はさんずい。えびすの意味
30-016-01	新猿楽記_尊経閣文庫_古抄本	666	377	囚	囚	俘囚	俘囚			2		〔墨〕上濁	上上濁	〔墨〕シユ	フシユ					072-15	本文俘字は土偏。東洋本はさんずい。えびすの意味
30-016-01	新猿楽記_尊経閣文庫_古抄本	667	378	貴	貴	貴賀之嶋	貴賀之嶋			1		〔墨〕上	上平＊＊	キ	キカイノ＊					072-15	
30-016-01	新猿楽記_尊経閣文庫_古抄本	668	378	賀	賀	貴賀之嶋	貴賀之嶋			2		〔墨〕平	上平＊＊	カイ	キカイノ＊					072-15	
30-016-01	新猿楽記_尊経閣文庫_古抄本	669	379	交	交	交易	交易			1		〔墨〕去	去入							072-15	
30-016-01	新猿楽記_尊経閣文庫_古抄本	670	379	易	易	交易	交易			2		〔墨〕入	去入							072-15	
