資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	alphabret_出現形	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	所在	備考
30-026-03	宝暦版四座講式	4723	2297	遺	遺	遺跡	遺跡			1		去	去入軽							002_019_a_05	
30-026-03	宝暦版四座講式	4724	2297	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_019_b_01	
30-026-03	宝暦版四座講式	4725	2298	亡	亡	亡身	亡身			1		平濁	平濁去							002_019_b_01	
30-026-03	宝暦版四座講式	4726	2298	身	身	亡身	亡身			2		去	平濁去							002_019_b_01	
30-026-03	宝暦版四座講式	4727	2299	生	生	生別	生別			1		去	去入濁							002_019_b_01	
30-026-03	宝暦版四座講式	4728	2299	別	別	生別	生別			2		入濁	去入濁					33		002_019_b_01	
30-026-03	宝暦版四座講式	4729	2300	峻	峻	峻壁	峻壁			1		平	平入軽	シユン	シユンヘキ					002_019_b_02	シユンに22の墨譜
30-026-03	宝暦版四座講式	4730	2300	壁	壁	峻壁	峻壁			2		入軽	平入軽	ヘキ	シユンヘキ					002_019_b_02	ヘキに11の墨譜
30-026-03	宝暦版四座講式	4731	2301	飛	飛	飛_	飛_			1		平	平去							002_019_b_02	
30-026-03	宝暦版四座講式	4732	2301	_	_	飛_	飛_			2		去	平去							002_019_b_02	
30-026-03	宝暦版四座講式	4733	2302	零	零	零落	零落			1		平	平入					2		002_019_b_03	
30-026-03	宝暦版四座講式	4734	2302	落	落	零落	零落			2		入	平入					3		002_019_b_03	
30-026-03	宝暦版四座講式	4735	2303	江	江	江山	江山			1		平濁	平濁平軽					2		002_019_b_03	
30-026-03	宝暦版四座講式	4736	2303	山	山	江山	江山			2		平軽	平濁平軽					13		002_019_b_03	
30-026-03	宝暦版四座講式	4737	2304	存	存	存没	存没			1		去濁	去濁入							002_019_b_03	
30-026-03	宝暦版四座講式	4738	2304	没	没	存没	存没			2		入	去濁入							002_019_b_03	
30-026-03	宝暦版四座講式	4739	2305	佛	仏	佛道	仏道			1		入濁	入濁平濁					2		002_019_b_04	
30-026-03	宝暦版四座講式	4740	2305	道	道	佛道	仏道			2		平濁	入濁平濁					3		002_019_b_04	
30-026-03	宝暦版四座講式	4741	2306	生	生	生命	生命			1		去	去平							002_019_b_04	
30-026-03	宝暦版四座講式	4742	2306	命	命	生命	生命			2		平	去平							002_019_b_04	
30-026-03	宝暦版四座講式	4743	2307	法	法	法家	法家			1		入	入上							002_019_b_04	
30-026-03	宝暦版四座講式	4744	2307	家	家	法家	法家			2		上	入上							002_019_b_04	
30-026-03	宝暦版四座講式	4745	2308	名	名	名利	名利			1		去	去平							002_019_b_05	
30-026-03	宝暦版四座講式	4746	2308	利	利	名利	名利			2		平	去平							002_019_b_05	
30-026-03	宝暦版四座講式	4747	2309	傳	伝	傳記	伝記			1		去濁	去濁上							002_019_b_05	
30-026-03	宝暦版四座講式	4748	2309	記	記	傳記	伝記			2		上	去濁上							002_020_a_01	
30-026-03	宝暦版四座講式	4749	2310	悲	悲	悲喜	悲喜			1		上	上平							002_020_a_01	
30-026-03	宝暦版四座講式	4750	2310	喜	喜	悲喜	悲喜			2		平	上平							002_020_a_01	
30-026-03	宝暦版四座講式	4751	2311	隨	随	隨喜	随喜			1		去濁	去濁平							002_020_a_01	
30-026-03	宝暦版四座講式	4752	2311	喜	喜	隨喜	随喜			2		平	去濁平							002_020_a_01	
30-026-03	宝暦版四座講式	4753	2312	結	結	結縁	結縁			1		入	入去							002_020_a_01	
30-026-03	宝暦版四座講式	4754	2312	縁	縁	結縁	結縁			2		去	入去							002_020_a_01	
30-026-03	宝暦版四座講式	4755	2313	伽	伽	伽陀	伽陀			1		上	上上新濁							002_020_a_02	
30-026-03	宝暦版四座講式	4756	2313	陀	陀	伽陀	伽陀			2		上新濁	上上新濁							002_020_a_02	
30-026-03	宝暦版四座講式	4757	2314	行	行	行	行ス			1								4		002_020_a_02	
30-026-03	宝暦版四座講式	4758	2315	禮	礼	禮拜	礼拝			1		平	平平							002_020_a_02	
30-026-03	宝暦版四座講式	4759	2315	拜	拝	禮拜	礼拝			2		平	平平							002_020_a_02	
30-026-03	宝暦版四座講式	4760	2316	第	第	第五	第五			1		平濁	平濁上濁							002_020_b_01	
30-026-03	宝暦版四座講式	4761	2316	五	五	第五	第五			2		上濁	平濁上濁							002_020_b_01	
30-026-03	宝暦版四座講式	4762	2317	發	発	發願	発願			1		入	入平濁							002_020_b_01	
30-026-03	宝暦版四座講式	4763	2317	願	願	發願	発願			2		平濁	入平濁							002_020_b_01	
30-026-03	宝暦版四座講式	4764	2318	廻	廻	廻向	廻向			1		上	上平							002_020_b_01	
30-026-03	宝暦版四座講式	4765	2318	向	向	廻向	廻向			2		平	上平							002_020_b_01	
30-026-03	宝暦版四座講式	4766	2319	戀	恋	戀慕	恋慕			1		去	去平濁							002_020_b_01	
30-026-03	宝暦版四座講式	4767	2319	慕	慕	戀慕	恋慕			2		平濁	去平濁							002_020_b_01	
30-026-03	宝暦版四座講式	4768	2320	渇	渇	渇仰	渇仰			1		入	入平濁							002_020_b_01	
30-026-03	宝暦版四座講式	4769	2320	仰	仰	渇仰	渇仰			2		平濁	入平濁							002_020_b_02	
30-026-03	宝暦版四座講式	4770	2321	功	功	功徳	功徳			1		上	上入新濁							002_020_b_02	
30-026-03	宝暦版四座講式	4771	2321	徳	徳	功徳	功徳			2		入新濁	上入新濁							002_020_b_02	
30-026-03	宝暦版四座講式	4772	2322	成	成	成就	成就			1		去濁	去濁平濁							002_020_b_02	
30-026-03	宝暦版四座講式	4773	2322	就	就	成就	成就			2		平濁	去濁平濁					4		002_020_b_02	
30-026-03	宝暦版四座講式	4774	2323	自	自	自利	自利			1		平濁	平濁平							002_020_b_02	
30-026-03	宝暦版四座講式	4775	2323	利	利	自利	自利			2		平	平濁平							002_020_b_02	
30-026-03	宝暦版四座講式	4776	2324	利	利	利他	利他			1		平	平上							002_020_b_02	
30-026-03	宝暦版四座講式	4777	2324	他	他	利他	利他			2		上	平上							002_020_b_02	
30-026-03	宝暦版四座講式	4778	2325	大	大	大願	大願			1		平濁	平濁平濁					3		002_020_b_02	
30-026-03	宝暦版四座講式	4779	2325	願	願	大願	大願			2		平濁	平濁平濁					2		002_020_b_02	
30-026-03	宝暦版四座講式	4780	2326	三	三	三祇	三祇			1		去	去上濁							002_020_b_03	
30-026-03	宝暦版四座講式	4781	2326	祇	祇	三祇	三祇			2		上濁	去上濁							002_020_b_03	
30-026-03	宝暦版四座講式	4782	2327	百	百	百劫	百劫			1		入	入フ入					2		002_020_b_03	
30-026-03	宝暦版四座講式	4783	2327	劫	劫	百劫	百劫			2		フ入	入フ入					3		002_020_b_03	
30-026-03	宝暦版四座講式	4784	2328	大	大	大道	大道			1		平濁	平濁平濁					2		002_020_b_03	
30-026-03	宝暦版四座講式	4785	2328	道	道	大道	大道			2		平濁	平濁平濁							002_020_b_03	
30-026-03	宝暦版四座講式	4786	2329	住	住	住行	住行			1		平濁	平濁平濁					2		002_020_b_04	
30-026-03	宝暦版四座講式	4787	2329	行	行	住行	住行			2		平濁	平濁平濁					3		002_020_b_04	
30-026-03	宝暦版四座講式	4788	2330	向	向	向地	向地			1		平	平平濁					2		002_020_b_04	
30-026-03	宝暦版四座講式	4789	2330	地	地	向地	向地			2		平濁	平平濁					3		002_020_b_04	
30-026-03	宝暦版四座講式	4790	2331	經	経	經歴	経歴			1		平	平入					2		002_020_b_04	
30-026-03	宝暦版四座講式	4791	2331	歴	歴	經歴	経歴			2		入	平入					23		002_020_b_04	
30-026-03	宝暦版四座講式	4792	2332	生	生	生相	生相			1		去	去平							002_020_b_04	
30-026-03	宝暦版四座講式	4793	2332	相	相	生相	生相			2		平	去平							002_020_b_04	
30-026-03	宝暦版四座講式	4794	2333	金	金	金剛心	金剛心			1		去	去上新濁上新濁							002_020_b_05	
30-026-03	宝暦版四座講式	4795	2333	剛	剛	金剛心	金剛心			2		上新濁	去上新濁上新濁							002_020_b_05	
30-026-03	宝暦版四座講式	4796	2333	心	心	金剛心	金剛心			3		上新濁	去上新濁上新濁							002_020_b_05	
30-026-03	宝暦版四座講式	4797	2334	無	無	無明	無明			1		上	上上							002_020_b_05	
30-026-03	宝暦版四座講式	4798	2334	明	明	無明	無明			2		上	上上							002_020_b_05	
30-026-03	宝暦版四座講式	4799	2335	薩	薩	薩般若	薩般若			1		平	平去平							002_020_b_05	
30-026-03	宝暦版四座講式	4800	2335	般	般	薩般若	薩般若			2		去	平去平							002_020_b_05	
30-026-03	宝暦版四座講式	4801	2335	若	若	薩般若	薩般若			3		平	平去平							002_021_a_01	
30-026-03	宝暦版四座講式	4802	2336	見	見	見聞	見聞			1		平	平平					2		002_021_a_01	
30-026-03	宝暦版四座講式	4803	2336	聞	聞	見聞	見聞			2		平	平平					3		002_021_a_01	
30-026-03	宝暦版四座講式	4804	2337	隨	随	隨喜	随喜			1		去濁	去濁平							002_021_a_01	
30-026-03	宝暦版四座講式	4805	2337	喜	喜	隨喜	随喜			2		平	去濁平							002_021_a_01	
30-026-03	宝暦版四座講式	4806	2338	面	面	面面	面面			1		去	去平							002_021_a_01	
30-026-03	宝暦版四座講式	4807	2338	面	面	面面	面面			2		平	去平							002_021_a_01	
30-026-03	宝暦版四座講式	4808	2339	互	互	互益	互益			1		上	上入							002_021_a_01	
30-026-03	宝暦版四座講式	4809	2339	益	益	互益	互益			2		入	上入							002_021_a_01	
30-026-03	宝暦版四座講式	4810	2340	安	安	安養	安養			1		去	去上							002_021_a_02	
30-026-03	宝暦版四座講式	4811	2340	養	養	安養	安養			2		上	去上							002_021_a_02	
30-026-03	宝暦版四座講式	4812	2341	行	行	行者	行者			1		平濁	平濁平新濁					3		002_021_a_02	
30-026-03	宝暦版四座講式	4813	2341	者	者	行者	行者			2		平新濁	平濁平新濁					2		002_021_a_02	
30-026-03	宝暦版四座講式	4814	2342	彌	弥	彌陀	弥陀			1		上	上上新濁							002_021_a_02	
30-026-03	宝暦版四座講式	4815	2342	陀	陀	彌陀	弥陀			2		上新濁	上上新濁							002_021_a_02	
30-026-03	宝暦版四座講式	4816	2343	引	引	引攝	引摂			1		平	平フ入新濁					3		002_021_a_02	
30-026-03	宝暦版四座講式	4817	2343	攝	摂	引攝	引摂			2		フ入新濁	平フ入新濁					3		002_021_a_02	
30-026-03	宝暦版四座講式	4818	2344	兜	兜	兜率	兜率			1		上	上入					1		002_021_a_02	
30-026-03	宝暦版四座講式	4819	2344	率	率	兜率	兜率			2		入	上入					33		002_021_a_02	
30-026-03	宝暦版四座講式	4820	2345	行	行	行者	行者			1		平濁	平濁平新濁					2		002_021_a_03	
30-026-03	宝暦版四座講式	4821	2345	者	者	行者	行者			2		平新濁	平濁平新濁					3		002_021_a_03	
30-026-03	宝暦版四座講式	4822	2346	彌	弥	彌勒	弥勒			1		上	上×					1		002_021_a_03	
30-026-03	宝暦版四座講式	4823	2346	勒	勒	彌勒	弥勒			2			上×					33		002_021_a_03	
30-026-03	宝暦版四座講式	4824	2347	來	来	來迎	来迎			1		去	去平							002_021_a_03	
30-026-03	宝暦版四座講式	4825	2347	迎	迎	來迎	来迎			2		平	去平							002_021_a_03	
30-026-03	宝暦版四座講式	4826	2348	乃	乃	乃至	乃至			1		去	去平							002_021_a_03	
30-026-03	宝暦版四座講式	4827	2348	至	至	乃至	乃至			2		平	去平							002_021_a_03	
30-026-03	宝暦版四座講式	4828	2349	生	生	生生世世	生生世世			1		去	去上新濁平平							002_021_a_03	
30-026-03	宝暦版四座講式	4829	2349	生	生	生生世世	生生世世			2		上新濁	去上新濁平平							002_021_a_03	
30-026-03	宝暦版四座講式	4830	2349	世	世	生生世世	生生世世			3		平	去上新濁平平							002_021_a_04	
30-026-03	宝暦版四座講式	4831	2349	世	世	生生世世	生生世世			4		平	去上新濁平平							002_021_a_04	
30-026-03	宝暦版四座講式	4832	2350	見	見	見佛	見仏			1		平	平入濁							002_021_a_04	
30-026-03	宝暦版四座講式	4833	2350	佛	仏	見佛	見仏			2		入濁	平入濁							002_021_a_04	
30-026-03	宝暦版四座講式	4834	2351	聞	聞	聞法	聞法			1		去	去フ入新濁							002_021_a_04	
30-026-03	宝暦版四座講式	4835	2351	法	法	聞法	聞法			2		フ入新濁	去フ入新濁							002_021_a_04	
30-026-03	宝暦版四座講式	4836	2352	現	現	現當	現当			1		平濁	平濁平							002_021_a_04	
30-026-03	宝暦版四座講式	4837	2352	當	当	現當	現当			2		平	平濁平							002_021_a_04	
30-026-03	宝暦版四座講式	4838	2353	所	所	所願	所願			1		平	平平濁							002_021_a_04	
30-026-03	宝暦版四座講式	4839	2353	願	願	所願	所願			2		平濁	平平濁							002_021_a_04	
30-026-03	宝暦版四座講式	4840	2354	速	速	速疾	速疾			1		入	入入							002_021_a_04	
30-026-03	宝暦版四座講式	4841	2354	疾	疾	速疾	速疾			2		入	入入							002_021_a_04	
30-026-03	宝暦版四座講式	4842	2355	圓	円	圓滿	円満			1		平	平平					4		002_021_a_04	
30-026-03	宝暦版四座講式	4843	2355	滿	満	圓滿	円満			2		平	平平					4		002_021_a_05	
30-026-03	宝暦版四座講式	4844	2356	伽	伽	伽陀	伽陀			1		上	上上新濁							002_021_a_05	
30-026-03	宝暦版四座講式	4845	2356	陀	陀	伽陀	伽陀			2		上新濁	上上新濁							002_021_a_05	
30-026-03	宝暦版四座講式	4846	2357	行	行	行	行ス			1								4		002_021_a_05	
30-026-03	宝暦版四座講式	4847	2358	廻	廻	廻向	廻向			1		上	上平							002_021_a_05	
30-026-03	宝暦版四座講式	4848	2358	向	向	廻向	廻向			2		平	上平					44		002_021_a_05	
30-026-03	宝暦版四座講式	4849	2359	大	大	大恩	大恩			1		平濁	平濁去							002_022_b_03	
30-026-03	宝暦版四座講式	4850	2359	恩	恩	大恩	大恩			2		去	平濁去							002_022_b_03	
30-026-03	宝暦版四座講式	4851	2360	教	教	教主	教主			1		平	平平					3		002_022_b_03	
30-026-03	宝暦版四座講式	4852	2360	主	主	教主	教主			2		平	平平							002_022_b_03	
30-026-03	宝暦版四座講式	4853	2361	釋	釈	釋迦	釈迦			1		平	平平							002_022_b_03	
30-026-03	宝暦版四座講式	4854	2361	迦	迦	釋迦	釈迦			2		平	平平							002_022_b_03	
30-026-03	宝暦版四座講式	4855	2362	牟	牟	牟尼	牟尼			1		上	上上							002_022_b_03	
30-026-03	宝暦版四座講式	4856	2362	尼	尼	牟尼	牟尼			2		上	上上							002_022_b_03	
30-026-03	宝暦版四座講式	4857	2363	如	如	如來	如来			1		平	平平					3		002_022_b_03	
30-026-03	宝暦版四座講式	4858	2363	來	来	如來	如来			2		平	平平							002_022_b_03	
30-026-03	宝暦版四座講式	4859	2364	滅	滅	滅後	滅後			1		入	入平濁							002_022_b_03	
30-026-03	宝暦版四座講式	4860	2364	後	後	滅後	滅後			2		平濁	入平濁							002_022_b_03	
30-026-03	宝暦版四座講式	4861	2365	福	福	福田	福田			1		入	入平濁							002_022_b_04	
30-026-03	宝暦版四座講式	4862	2365	田	田	福田	福田			2		平濁	入平濁							002_022_b_04	
30-026-03	宝暦版四座講式	4863	2366	遺	遺	遺身	遺身			1		去	去上							002_022_b_04	
30-026-03	宝暦版四座講式	4864	2366	身	身	遺身	遺身			2		上	去上							002_022_b_04	
30-026-03	宝暦版四座講式	4865	2367	舎	舎	舎利	舎利			1		平	平平					3		002_022_b_04	
30-026-03	宝暦版四座講式	4866	2367	利	利	舎利	舎利			2		平	平平							002_022_b_04	
30-026-03	宝暦版四座講式	4867	2368	涅	涅	涅槃	涅槃			1		平	平去							002_022_b_04	
30-026-03	宝暦版四座講式	4868	2368	槃	槃	涅槃	涅槃			2		去	平去							002_022_b_04	
30-026-03	宝暦版四座講式	4869	2369	遺	遺	遺教	遺教			1		平	平平					3		002_022_b_04	
30-026-03	宝暦版四座講式	4870	2369	教	教	遺教	遺教			2		平	平平							002_022_b_04	
30-026-03	宝暦版四座講式	4871	2370	八	八	八萬	八万			1		入	入平	〜ツ	〜ツ＊					002_022_b_04	
30-026-03	宝暦版四座講式	4872	2370	萬	万	八萬	八万			2		平	入平		〜ツ＊					002_022_b_04	
30-026-03	宝暦版四座講式	4873	2371	聖	聖	聖教	聖教			1		平	平平新濁							002_022_b_05	
30-026-03	宝暦版四座講式	4874	2371	教	教	聖教	聖教			2		平新濁	平平新濁							002_022_b_05	
30-026-03	宝暦版四座講式	4875	2372	護	護	護持	護持			1		平濁	平濁上濁							002_022_b_05	
30-026-03	宝暦版四座講式	4876	2372	持	持	護持	護持			2		上濁	平濁上濁							002_022_b_05	
30-026-03	宝暦版四座講式	4877	2373	遺	遺	遺法	遺法			1		平	平フ入					3		002_022_b_05	
30-026-03	宝暦版四座講式	4878	2373	法	法	遺法	遺法			2		フ入	平フ入							002_022_b_05	
30-026-03	宝暦版四座講式	4879	2374	十	十	十六	十六			1		フ入濁	フ入濁入							002_022_b_05	
30-026-03	宝暦版四座講式	4880	2374	六	六	十六	十六			2		入	フ入濁入							002_022_b_05	
30-026-03	宝暦版四座講式	4881	2375	尊	尊	尊者	尊者			1		去	去平新濁							002_022_b_05	
30-026-03	宝暦版四座講式	4882	2375	者	者	尊者	尊者			2		平新濁	去平新濁							002_022_b_05	
30-026-03	宝暦版四座講式	4883	2376	同	同	同體	同体			1		去濁	去濁平軽							002_022_b_05	
30-026-03	宝暦版四座講式	4884	2376	體	体	同體	同体			2		平軽	去濁平軽					13		002_022_b_05	
30-026-03	宝暦版四座講式	4885	2377	別	別	別體	別体			1		入濁	入濁平							002_022_b_05	
30-026-03	宝暦版四座講式	4886	2377	體	体	別體	別体			2		平	入濁平							002_022_b_05	
30-026-03	宝暦版四座講式	4887	2378	一	一	一切	一切			1		入	入平軽							002_023_a_01	
30-026-03	宝暦版四座講式	4888	2378	切	切	一切	一切			2		平軽	入平軽					13		002_023_a_01	
30-026-03	宝暦版四座講式	4889	2379	三	三	三寶	三宝			1		去	去平濁							002_023_a_01	
30-026-03	宝暦版四座講式	4890	2379	寶	宝	三寶	三宝			2		平濁	去平濁							002_023_a_01	
30-026-03	宝暦版四座講式	4891	2380	佛	仏	佛日	仏日			1		入濁	入濁入							002_023_a_02	
