資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-019-01	一念多念文意_東本願寺	1428	562	根	根	功徳善根	功徳善根			4	2			コン	クトクセンコン					78.1	
30-019-01	一念多念文意_東本願寺	1429	563	自	自	自在	自在ナル			1	1			シ	シサイ					78.1	
30-019-01	一念多念文意_東本願寺	1430	563	在	在	自在	自在ナル			2	2			サイ	シサイ					78.1	
30-019-01	一念多念文意_東本願寺	1431	564	无	无	无_	无_			1	1			ム	ムケ					78.2	
30-019-01	一念多念文意_東本願寺	1432	564	_	_	无_	无_			2	1			ケ	ムケ					78.2	
30-019-01	一念多念文意_東本願寺	1433	565	煩	煩	煩惱惡業	煩惱惡業			1	2			ホム	ホムナウアクコフ					78.2	
30-019-01	一念多念文意_東本願寺	1434	565	惱	惱	煩惱惡業	煩惱惡業			2	2			ナウ	ホムナウアクコフ					78.2	
30-019-01	一念多念文意_東本願寺	1435	565	惡	惡	煩惱惡業	煩惱惡業			3	2			アク	ホムナウアクコフ					78.3	
30-019-01	一念多念文意_東本願寺	1436	565	業	業	煩惱惡業	煩惱惡業			4	2			コフ	ホムナウアクコフ					78.3	
30-019-01	一念多念文意_東本願寺	1437	566	眞	眞	眞實功徳	眞實功徳			1	2			シン	シンシチクトク					78.4	
30-019-01	一念多念文意_東本願寺	1438	566	實	實	眞實功徳	眞實功徳			2	2			シチ	シンシチクトク					78.4	
30-019-01	一念多念文意_東本願寺	1439	566	功	功	眞實功徳	眞實功徳			3	1			ク	シンシチクトク					78.4	
30-019-01	一念多念文意_東本願寺	1440	566	徳	徳	眞實功徳	眞實功徳			4	2			トク	シンシチクトク					78.4	
30-019-01	一念多念文意_東本願寺	1441	567	名	名	名號	名號			1	2			ミヤウ	ミヤウカウ					78.5	
30-019-01	一念多念文意_東本願寺	1442	567	號	號	名號	名號			2	2			カウ	ミヤウカウ					78.5	
30-019-01	一念多念文意_東本願寺	1443	568	一	一	一實眞如	一實眞如			1	2			ヰチ	ヰチシチシンニヨ					78.5	
30-019-01	一念多念文意_東本願寺	1444	568	實	實	一實眞如	一實眞如			2	2			シチ	ヰチシチシンニヨ					78.5	
30-019-01	一念多念文意_東本願寺	1445	568	眞	眞	一實眞如	一實眞如			3	2			シン	ヰチシチシンニヨ					78.5	
30-019-01	一念多念文意_東本願寺	1446	568	如	如	一實眞如	一實眞如			4	1			ニヨ	ヰチシチシンニヨ					78.5	
30-019-01	一念多念文意_東本願寺	1447	569	妙	妙	妙理	妙理			1	2			メウ	メウリ					78.5	
30-019-01	一念多念文意_東本願寺	1448	569	理	理	妙理	妙理			2	1			リ	メウリ					79.1	
30-019-01	一念多念文意_東本願寺	1449	570	圓	圓	圓滿	圓滿			1	2			〔朱〕ヱン	〔朱〕ヱン〔朱〕マン					79.1	朱
30-019-01	一念多念文意_東本願寺	1450	570	滿	滿	圓滿	圓滿			2	2			〔朱〕マン	〔朱〕ヱン〔朱〕マン					79.1	朱
30-019-01	一念多念文意_東本願寺	1451	571	大	大	大寶海	大寶海			1	2			タイ	タイホウカイ					79.1	
30-019-01	一念多念文意_東本願寺	1452	571	寶	寶	大寶海	大寶海			2	2			ホウ	タイホウカイ					79.1	
30-019-01	一念多念文意_東本願寺	1453	571	海	海	大寶海	大寶海			3	2			カイ	タイホウカイ					79.1	
30-019-01	一念多念文意_東本願寺	1454	572	一	一	一實眞如	一實眞如			1	2			ヰチ	ヰチシチシンニヨ					79.2	
30-019-01	一念多念文意_東本願寺	1455	572	實	實	一實眞如	一實眞如			2	2			シチ	ヰチシチシンニヨ					79.2	
30-019-01	一念多念文意_東本願寺	1456	572	眞	眞	一實眞如	一實眞如			3	2			シン	ヰチシチシンニヨ					79.2	
30-019-01	一念多念文意_東本願寺	1457	572	如	如	一實眞如	一實眞如			4	1			ニヨ	ヰチシチシンニヨ					79.2	
30-019-01	一念多念文意_東本願寺	1458	573	无	无	无上大涅槃	无上大涅槃			1	1			ム	ムシヤウタイネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1459	573	上	上	无上大涅槃	无上大涅槃			2	2			シヤウ	ムシヤウタイネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1460	573	大	大	无上大涅槃	无上大涅槃			3	2			タイ	ムシヤウタイネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1461	573	涅	涅	无上大涅槃	无上大涅槃			4	2			ネチ	ムシヤウタイネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1462	573	槃	槃	无上大涅槃	无上大涅槃			5	2			ハン	ムシヤウタイネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1463	574	涅	涅	涅槃	涅槃			1	2			ネチ	ネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1464	574	槃	槃	涅槃	涅槃			2	2			ハン	ネチハン					79.3	
30-019-01	一念多念文意_東本願寺	1465	575	法	法	法性	法性			1	2			ホフ	ホフシヤウ					79.4	
30-019-01	一念多念文意_東本願寺	1466	575	性	性	法性	法性			2	2			シヤウ	ホフシヤウ					79.4	
30-019-01	一念多念文意_東本願寺	1467	576	如	如	如來	如來			1	1			ニヨ	ニヨライ					79.4	
30-019-01	一念多念文意_東本願寺	1468	576	來	來	如來	如來			2	2			ライ	ニヨライ					79.4	
30-019-01	一念多念文意_東本願寺	1469	577	寶	寶	寶海	寶海			1	2			ホウ	ホウカイ					79.5	
30-019-01	一念多念文意_東本願寺	1470	577	海	海	寶海	寶海			2	2			カイ	ホウカイ					79.5	
30-019-01	一念多念文意_東本願寺	1471	578	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					79.5	
30-019-01	一念多念文意_東本願寺	1472	578	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					79.5	
30-019-01	一念多念文意_東本願寺	1473	579	一	一	一如寶海	一如寶海			1	2			ヰチ	ヰチニヨホウカイ					80.3	
30-019-01	一念多念文意_東本願寺	1474	579	如	如	一如寶海	一如寶海			2	1			ニヨ	ヰチニヨホウカイ					80.3	
30-019-01	一念多念文意_東本願寺	1475	579	寶	寶	一如寶海	一如寶海			3	2			ホウ	ヰチニヨホウカイ					80.3	
30-019-01	一念多念文意_東本願寺	1476	579	海	海	一如寶海	一如寶海			4	2			カイ	ヰチニヨホウカイ					80.3	
30-019-01	一念多念文意_東本願寺	1477	580	法	法	法藏菩薩	法藏菩薩			1	2			ホフ	ホフサウホサチ					80.4	
30-019-01	一念多念文意_東本願寺	1478	580	藏	藏	法藏菩薩	法藏菩薩			2	2			サウ	ホフサウホサチ					80.4	
30-019-01	一念多念文意_東本願寺	1479	580	菩	菩	法藏菩薩	法藏菩薩			3	1			ホ	ホフサウホサチ					80.4	
30-019-01	一念多念文意_東本願寺	1480	580	薩	薩	法藏菩薩	法藏菩薩			4	2			サチ	ホフサウホサチ					80.4	
30-019-01	一念多念文意_東本願寺	1481	581	无	无	无_	无_			1	1			ム	ムケ					80.5	
30-019-01	一念多念文意_東本願寺	1482	581	_	_	无_	无_			2	1			ケ	ムケ					80.5	
30-019-01	一念多念文意_東本願寺	1483	582	報	報	報身如來	報身如來			1	2			ホウ	ホウシンニヨライ					81.2	
30-019-01	一念多念文意_東本願寺	1484	582	身	身	報身如來	報身如來			2	2			シン	ホウシンニヨライ					81.2	
30-019-01	一念多念文意_東本願寺	1485	582	如	如	報身如來	報身如來			3	1			ニヨ	ホウシンニヨライ					81.2	
30-019-01	一念多念文意_東本願寺	1486	582	來	來	報身如來	報身如來			4	2			ライ	ホウシンニヨライ					81.3	
30-019-01	一念多念文意_東本願寺	1487	583	盡	盡	盡十方无_光佛	盡十方无_光佛			1	2			シン	シンシフハウムケ＊＊					81.3	
