資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	82	55	京	京	京洛	京洛			1				ケイ	ケイ＊					東078	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	83	56	_	_	_寡	_寡			1				クワム	クワムクワ					東080	左傍「ヲムナヤモメ」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	84	56	寡	寡	_寡	_寡			2				クワ	クワムクワ					東080	左傍「ヲムナヤモメ」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	85	57	孤	孤	孤獨	孤独			1				コ	コトク					東080	左傍「ミナシコ」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	86	57	獨	独	孤獨	孤独			2				トク	コトク					東080	左傍「ミナシコ」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	87	58	蓬	蓬	蓬叟	蓬叟			1				ホウ	ホウソウ					東081	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	88	58	叟	叟	蓬叟	蓬叟			2				ソウ	ホウソウ					東081	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	89	59	孀	孀	孀嫗	孀-嫗			1				シヤウ	シヤウク					東081	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	90	59	嫗	嫗	孀嫗	孀-嫗			2				ク	シヤウク					東081	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	91	60	恤	恤	裁恤	裁恤			2				クヱツ	＊クヱツ					東081	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	92	61	鄙	鄙	鄙悋	鄙悋			1				ヒ	ヒリム					東082	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	93	61	悋	悋	鄙悋	鄙悋			2				リム	ヒリム					東082	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	94	62	驛	驛	驛傳	驛傳			1				ヤク	ヤク＊					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	95	63	料	料	食料	食料			2				レウ	＊レウ					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	96	64	驛	驛	驛子	驛子			1				ヤク	ヤク＊					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	97	65	口	口	口分田	口分田			1				コウ	コウフムテム					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	98	65	分	分	口分田	口分田			2				フム	コウフムテム					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	99	65	田	田	口分田	口分田			3				テム	コウフムテム					東083	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	100	66	直	直	直米	直米			1				チキ	チキマヒ					東084	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	101	66	米	米	直米	直米			2				マヒ	チキマヒ					東084	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	102	67	驛	驛	驛傳	驛傳			1				ヤク	ヤクテム					東085	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	103	67	傳	傳	驛傳	驛傳			2				テム	ヤクテム					東085	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	104	68	徭	徭	徭	徭			1				ヱウ	ヱウ					東085	左傍「ヘウ」？
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	105	69	經	経	經營	経営			1				ケイ	ケイヱイ					東089	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	106	69	營	営	經營	経営			2				ヱイ	ケイヱイ					東089	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	107	70	遞	逓	遞送	逓送			1				タイ	タイ＊					東090	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	108	71	牧	牧	檢牧	検牧			2				ホク	＊ホク					東090	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	109	72	貢	貢	貢御	貢御			1				ク	ク＊					東090	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	110	73	威	威	威	威			1				ヰ	ヰ					東090	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	111	74	役	役	役民	役民			1				ヤク	ヤク＊					東091	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	112	75	賄	賄	賄賂	賄賂			1				ワイ	ワイロ					東092	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	113	75	賂	賂	賄賂	賄賂			2				ロ	ワイロ					東092	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	114	76	貢	貢	貢馬	貢馬			1				ク	クメ					東092	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	115	76	馬	馬	貢馬	貢馬			2				メ	クメ					東092	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	116	77	産	産	土産	土産			2				サム	＊サム					東093	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	117	78	家	家	驛家	驛家			2				ケ	＊ケ					東097	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	118	79	弊	弊	弊損	弊損			1				ヘイ	ヘイソム					東100	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	119	79	損	損	弊損	弊損			2				ソム	ヘイソム					東100	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	120	80	到	到	到着	到着			1				タウ	タウチヤク					東104	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	121	809	着	着	到着	到着			2				チヤク	タウチヤク					東104	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	122	81	經	経	經日	経日			1				ケイ	ケイシツ					東104	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	123	81	日	日	經日	経日			2				シツ	ケイシツ					東104	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	124	82	遞	逓	遞送	逓送			1				タイ	タイソウ					東105	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	125	82	送	送	遞送	逓送			2				ソウ	タイソウ					東105	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	126	83	苦	苦	愁苦	愁苦			2				コウ	＊コウ					東109	「ウ」を後補か
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	127	84	池	池	池溝	池溝			1				チ	チコウ					東110	
