資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6812	4248	_	_	_	_			1		入	入	カク	カク	呼各反／魚鳥反			同（アツモノ） 呼各反 魚鳥反	3/031a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6813	4249	_	_	_	_			1		去	去	セウ	セウ	蘇弔反			蘇弔反 アヘツクリ _イ本	3/031a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6814	4250	韲	韲	韲	韲			1		平	平	セイ	セイ	祖稽反／又即介反			祖秩反 又即介反 アヘモノ	3/031a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6815	4251	齏	齏	齏	齏			1		平	平	セイ	セイ				同（アヘモノ）醤属也	3/031a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6816	4252	__	__	__	__			1						苦會反				3/031b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6817	4253	_	_	_	_			1						先結反				3/031b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6818	4254	__	__	__	__			1						下没反				3/031b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6819	4255	粱	粱	粱	粱			1		平	平	リヤウ	リヤウ				アハ 米也	3/031b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6820	4256	白	白	白鹽	白鹽			1		入	入平							3/031b/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6821	4256	鹽	鹽	白鹽	白鹽			2		平	入平							3/031b/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6822	4257	甘	甘	甘	甘			1						古三反				3/031b/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6823	4258	甜	甜	甜	甜			1		平	平	テム	テム				又作_	3/031b/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6824	4259	淡	淡	淡	淡			1						徒敢徒覧二反				3/031b/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6825	4260	銅	銅	銅	銅			1		平／去	平／去	トウ	トウ				去聲俗　アカヽネ	3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6826	4261	鑛	鑛	鑛	鑛			1						古猛反				3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6827	4262	璞	璞	璞	璞			1		入	入	ハク	ハク	匹角反			アラタマ 匹角反	3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6828	4263	__	__	__	__			1		上	上	テイ	テイ				アシカナヘ	3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6829	4264	鎗	鎗	鎗	鎗			1		平	平						アシナヘ	3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6830	4265	_	_	_	_			1							音焦			3/031b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6831	4266	綾	綾	綾	綾			1		平	平							3/031b/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6832	4267	紋	紋	紋	紋			1							音文			3/032a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6833	4268	衵	衵	衵	衵			1				シツ	シツ	人質戸（尼）質二反				3/032a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6834	4269	袷	袷	袷衣	袷衣			1		入	入＊						アハセノキヌ	3/032a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6835	4270	襖	襖	襖子	襖子			1				アウ	アウ	烏老反				3/032a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6836	4270	子	子	襖子	襖子			2				シ	シ					3/032a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6837	4271	襖	襖	襖	襖			1		上	上	アヲ	アヲ					3/032a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6838	4272	_	_	_	_			1		平	平			式支反			アシキヌ 式支反 _似布也	3/032a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6839	4273	絮	絮	絮	絮			1						息拠反				3/032a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6840	4274	紵	紵	紵布	紵布			1		上	上＊	チヨ	チヨ＊				アサヌノ	3/032a/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6841	4275	雨	雨	雨衣	雨衣			1		上	上平		＊イ				アマキヌ	3/032a/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6842	4275	衣	衣	雨衣	雨衣			2		平	上平	イ	＊イ				アマキヌ	3/032a/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6843	4276	胡	胡	胡床	胡床			1		平	平平	コ	コシヤウ				アクラ	3/032a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6844	4276	床	床	胡床	胡床			2		平	平平	シヤウ	コシヤウ				アクラ	3/032a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6845	4277	鐙	鐙	鐙	鐙			1		去	去	トウ	トウ	都劉反			都劉反	3/032a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6846	4278	障	障	障泥	障泥			1		平	平平濁	シヤウ	シヤウテイ				アフリ 上或作或泥障	3/032a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6847	4278	泥	泥	障泥	障泥			2		平濁	平平濁	テイ	シヤウテイ				アフリ 上或作或泥障	3/032a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6848	4279	_	_	__	__			1		平	平平	キヨ	キヨチヨ				アムシロ	3/032a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6849	4279	_	_	__	__			2		平	平平	チヨ	キヨチヨ				アムシロ	3/032a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6850	4280	_	_	__	__			1				ロ	ロハイ					3/032a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6851	4280	_	_	__	__			2				ハイ	ロハイ					3/032a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6852	4281	網	網	網	網			1		上濁	上濁	ハウ	ハウ	文兩反			アミ 文兩反 魚―（網）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6853	4282	罧	罧	罧	罧			1		平	平	リム	リム				同（アミ）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6854	4283	罟	罟	罟	罟			1		上	上	コ	コ				同（アミ）魚―（罟）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6855	4284	_	_	_	_			1		平	平	コ	コ				同（アミ）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6856	4285	_	_	_	_			1		平	平	トウ	トウ				同（アミ）車上網也	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6857	4286	_	_	_	_			1		平	平	ソウ	ソウ				同（アミ）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6858	4287	_	_	_	_			1		平	平	ラン	ラン				同（アミ）已上同	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6859	4288	罘	罘	罘	罘			1		平	平	フ	フ				同（アミ）獸―（罘）	3/032a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6860	4289	_	_	_	_			1		平	平	ハウ	ハウ				同（アミ）兎―（□）	3/032a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6861	4290	_	_	_	_			1		平	平	サ	サ				同（アミ）兎―（_）	3/032a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6862	4291	罠	罠	罠	罠			1		平	平	コ	コ				同（アミ） 鹿章―（罠）	3/032a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6863	4292	_	_	_	_			1		平濁	平濁	ハイ	ハイ				同（アミ） 雉―（□）	3/032a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6864	4293	_	_	_	_			1		平	平	サウ	サウ				同（アミ）	3/032a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6865	4294	扇	扇	扇	扇			1						式戰反				3/032b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6866	4295	雉	雉	雉尾	雉尾			1		去	去上濁＊平	チ	チヒ					3/032b/1	「扇」の注
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6867	4295	尾	尾	雉尾	雉尾			2		上濁	去上濁＊平	ヒ	チヒ					3/032b/1	「扇」の注
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6868	4296	明	明	五明	五明			2		平	去上濁＊平	メイ	＊メイ					3/032b/1	「扇」の注
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6869	4297	_	_	_	_			1						山洽反				3/032b/1	
