資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-035-02	論語_東洋文庫_文永本巻第八	79	68	了	了	小了	小了			2		上	＊上	リヨウ	＊リヨウ					84	
30-035-02	論語_東洋文庫_文永本巻第八	80	69	仁	仁	仁	仁			1				シン	シン					86	
30-035-02	論語_東洋文庫_文永本巻第八	81	70	復	復	復	復			1		去	去							89	
30-035-02	論語_東洋文庫_文永本巻第八	82	71	諒	諒	諒	諒			1				リヤウ	リヤウ					90	
30-035-02	論語_東洋文庫_文永本巻第八	83	72	敬	敬	敬	敬			1		去	去							91	音読符とともに「ツツ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	84	73	教	教	教	教			1		去	去							92	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	85	74	種	種	種類	種類			1		上	上＊	セウ	セウルイ	章勇反				93	
30-035-02	論語_東洋文庫_文永本巻第八	86	74	類	類	種類	種類			2			上＊	ルイ	セウルイ					93	
30-035-02	論語_東洋文庫_文永本巻第八	87	75	爲	為	爲	為			1						于偽反				93	
30-035-02	論語_東洋文庫_文永本巻第八	88	76	足	足	實足	実足			2		入軽	＊入軽							94	
30-035-02	論語_東洋文庫_文永本巻第八	89	77	文	文	文艶	文艶			1		平濁	平濁去							95	
30-035-02	論語_東洋文庫_文永本巻第八	90	77	艶	艶	文艶	文艶			2		去	平濁去			以験反				95	
30-035-02	論語_東洋文庫_文永本巻第八	91	78	見	見	見	見			1						賢遍反				95	「マ～」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	92	79	盲	盲	盲	盲			1		平	平							95	訓読符
30-035-02	論語_東洋文庫_文永本巻第八	93	80	處	処	處	処			1						昌慮反				98	
30-035-02	論語_東洋文庫_文永本巻第八	94	81	與	与	與	与			1							音与（ママ）			99	
