資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-016-03	新猿楽記_尊経閣文庫_康永本	370	212	草	草	眞行草	真行草			3		〔朱〕平	平平濁平							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	371	213	筆	筆	筆勢	筆勢			1		〔朱〕入	入平							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	372	213	勢	勢	筆勢	筆勢			2		〔朱〕平	入平							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	373	214	浮	浮	浮雲	浮雲			1		〔朱〕平	平平							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	374	214	雲	雲	浮雲	浮雲			2		〔朱〕平	平平							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	375	215	字	字	字行	字行			1		〔朱〕平濁	平濁上濁							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	376	215	行	行	字行	字行			2		〔朱〕上濁	平濁上濁							100-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	377	216	流	流	流水	流水			1		〔朱〕平	平上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	378	216	水	水	流水	流水			2		〔朱〕上	平上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	379	217	羲	羲	羲之	羲之			1		〔朱〕平濁	平濁上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	380	217	之	之	羲之	羲之			2		〔朱〕上	平濁上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	381	218	垂	垂	垂露	垂露			1		〔朱〕平	平上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	382	218	露	露	垂露	垂露			2		〔朱〕上	平上							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	383	219	點	點	點	點			1		〔朱〕平	平							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	384	220	貫	貫	貫花	貫花			1		〔朱〕平	平平							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	385	220	花	花	貫花	貫花			2		〔朱〕平	平平							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	386	221	和	和	和尚	和尚			1		〔朱〕平	平去							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	387	221	尚	尚	和尚	和尚			2		〔朱〕去	平去							100-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	388	222	墨	墨	一墨	一墨			2		〔朱〕入濁	＊入濁							100-12	
40-016-03	新猿楽記_尊経閣文庫_康永本	389	223	額	額	額	額			1		〔朱〕入濁	入濁							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	390	224	御	御	御所	御所			1		〔朱〕平濁	平濁上							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	391	224	所	所	御所	御所			2		〔朱〕上	平濁上							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	392	225	造	造	造紙	造紙			1		〔朱〕平	平平							100-13	雙イ。「双紙」か。
40-016-03	新猿楽記_尊経閣文庫_康永本	393	225	紙	紙	造紙	造紙			2		〔朱〕平	平平							100-13	雙イ。「双紙」か。
40-016-03	新猿楽記_尊経閣文庫_康永本	394	226	屏	屏	屏風	屏風			1		〔朱〕去濁	去濁上濁							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	395	226	風	風	屏風	屏風			2		〔朱〕上濁	去濁上濁							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	396	227	障	障	障子	障子			1		〔朱〕平	平平							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	397	227	子	子	障子	障子			2		〔朱〕平	平平							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	398	228	經	経	經書	経書			1		〔朱〕去	去上							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	399	228	書	書	經書	経書			2		〔朱〕上	去上							100-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	400	229	外	外	外題	外題			1		〔朱〕平濁	平濁上濁							100-14	
40-016-03	新猿楽記_尊経閣文庫_康永本	401	229	題	題	外題	外題			2		〔朱〕上濁	平濁上濁							100-14	
