資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	alphabret_出現形	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	所在	備考
30-026-04	正徳版四座講式	3845	1851	歳	歳	復五百歳	復五百歳			4		平	上濁上濁入平					2		002_005_b_02	
30-026-04	正徳版四座講式	3846	1852	諸	諸	諸物	諸物			1		上	上入					1		002_005_b_03	
30-026-04	正徳版四座講式	3847	1852	物	物	諸物	諸物			2		入	上入					3		002_005_b_03	
30-026-04	正徳版四座講式	3848	1853	靈	霊	靈怪	霊怪			1		平	平平					2		002_005_b_03	
30-026-04	正徳版四座講式	3849	1853	怪	怪	靈怪	霊怪			2		平	平平					2		002_005_b_03	
30-026-04	正徳版四座講式	3850	1854	異	異	異相	異相			1		平	平平					2		002_005_b_03	
30-026-04	正徳版四座講式	3851	1854	相	相	異相	異相			2		平	平平					2		002_005_b_03	
30-026-04	正徳版四座講式	3852	1855	無	無	無憂王	無憂王			1		上	上上上					1		002_005_b_04	
30-026-04	正徳版四座講式	3853	1855	憂	憂	無憂王	無憂王			2		上	上上上					1		002_005_b_04	
30-026-04	正徳版四座講式	3854	1855	王	王	無憂王	無憂王			3		上	上上上					1		002_005_b_04	
30-026-04	正徳版四座講式	3855	1856	信	信	信受	信受			1		平	平平濁					2		002_005_b_04	
30-026-04	正徳版四座講式	3856	1856	受	受	信受	信受			2		平濁	平平濁					2		002_005_b_04	
30-026-04	正徳版四座講式	3857	1857	邪	邪	邪道	邪道			1		上濁	上濁平濁					1		002_005_b_04	
30-026-04	正徳版四座講式	3858	1857	道	道	邪道	邪道			2		平濁	上濁平濁					3		002_005_b_04	
30-026-04	正徳版四座講式	3859	1858	遺	遺	遺跡	遺跡			1		去	去入軽新濁					5		002_005_b_05	
30-026-04	正徳版四座講式	3860	1858	跡	跡	遺跡	遺跡			2		入軽新濁	去入軽新濁					1		002_005_b_05	
30-026-04	正徳版四座講式	3861	1859	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁					1		002_005_b_05	
30-026-04	正徳版四座講式	3862	1859	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁					1		002_005_b_05	
30-026-04	正徳版四座講式	3863	1859	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁					3		002_005_b_05	
30-026-04	正徳版四座講式	3864	1860	事	事	事火	事火			1		平濁	平濁平					2		002_005_b_05	
30-026-04	正徳版四座講式	3865	1860	火	火	事火	事火			2		平	平濁平					2		002_005_b_05	
30-026-04	正徳版四座講式	3866	1861	婆	婆	婆羅門	婆羅門			1		上濁	上濁上上					1		002_005_b_05	
30-026-04	正徳版四座講式	3867	1861	羅	羅	婆羅門	婆羅門			2		上	上濁上上					1		002_006_a_01	
30-026-04	正徳版四座講式	3868	1861	門	門	婆羅門	婆羅門			3		上	上濁上上					1		002_006_a_01	
30-026-04	正徳版四座講式	3869	1862	天	天	天	天			1		去	去					5		002_006_a_01	
30-026-04	正徳版四座講式	3870	1863	焚	焚	焚燒	焚焼			1		去濁	去濁上新濁					5		002_006_a_01	
30-026-04	正徳版四座講式	3871	1863	燒	焼	焚燒	焚焼			2		上新濁	去濁上新濁					1		002_006_a_01	
30-026-04	正徳版四座講式	3872	1864	猛	猛	猛火	猛火			1		平	平平					3		002_006_a_01	
30-026-04	正徳版四座講式	3873	1864	火	火	猛火	猛火			2		平	平平					2		002_006_a_01	
30-026-04	正徳版四座講式	3874	1865	青	青	青翠	青翠			1		上	上平	セイ	セイスイ			1		002_006_a_02	
30-026-04	正徳版四座講式	3875	1865	翠	翠	青翠	青翠			2		平	上平	スイ	セイスイ			3		002_006_a_02	
30-026-04	正徳版四座講式	3876	1866	大	大	大王	大王			1		平濁	平濁去					2		002_006_a_02	
30-026-04	正徳版四座講式	3877	1866	王	王	大王	大王			2		去	平濁去					5		002_006_a_02	
30-026-04	正徳版四座講式	3878	1867	異	異	異	異			1		上	上					1		002_006_a_02	
30-026-04	正徳版四座講式	3879	1868	欣	欣	欣慶	欣慶			1		平濁	平濁平	コン	コン＊			2		002_006_a_02	
30-026-04	正徳版四座講式	3880	1868	慶	慶	欣慶	欣慶			2		平	平濁平		コン＊			2		002_006_a_02	
30-026-04	正徳版四座講式	3881	1869	修	修	修	修ス			1		平	平					3		002_006_a_03	
30-026-04	正徳版四座講式	3882	1870	供	供	供養	供養			1		平	平平					2		002_006_a_03	
30-026-04	正徳版四座講式	3883	1870	養	養	供養	供養			2		平	平平					2		002_006_a_03	
30-026-04	正徳版四座講式	3884	1871	王	王	王	王			1		去	去					5		002_006_a_03	
30-026-04	正徳版四座講式	3885	1872	信	信	信	信ス			1		平	平					3		002_006_a_03	
30-026-04	正徳版四座講式	3886	1873	外	外	外道	外道			1		平濁	平濁平濁					2		002_006_a_03	
30-026-04	正徳版四座講式	3887	1873	道	道	外道	外道			2		平濁	平濁平濁					2		002_006_a_03	
30-026-04	正徳版四座講式	3888	1874	夜	夜	夜分	夜分			1		上	上平濁					1		002_006_a_04	
30-026-04	正徳版四座講式	3889	1874	分	分	夜分	夜分			2		平濁	上平濁					3		002_006_a_04	
30-026-04	正徳版四座講式	3890	1875	大	大	大王	大王			1		平濁	平濁去					2		002_006_a_04	
30-026-04	正徳版四座講式	3891	1875	王	王	大王	大王			2		去	平濁去					5		002_006_a_04	
30-026-04	正徳版四座講式	3892	1876	禮	礼	禮敬	礼敬			1		平	平平					2		002_006_a_04	
30-026-04	正徳版四座講式	3893	1876	敬	敬	禮敬	礼敬			2		平	平平					2		002_006_a_04	
30-026-04	正徳版四座講式	3894	1877	__	__	__株	__株			1		入濁	入濁平	ケツ	ケツチウ			1		002_006_a_05	
30-026-04	正徳版四座講式	3895	1877	株	株	__株	__株			2		平	入濁平	チウ	ケツチウ			3		002_006_a_05	チウに32の墨譜
30-026-04	正徳版四座講式	3896	1878	悲	悲	悲慨	悲慨			1		上	上平濁		＊カイ			1		002_006_a_05	
30-026-04	正徳版四座講式	3897	1878	慨	慨	悲慨	悲慨			2		平濁	上平濁	カイ	＊カイ			3		002_006_a_05	
30-026-04	正徳版四座講式	3898	1879	祈	祈	祈精	祈精			1		上	上平		＊―イ			1		002_006_a_05	
30-026-04	正徳版四座講式	3899	1879	精	精	祈精	祈精			2		平	上平	～イ	＊―イ			3		002_006_a_05	
30-026-04	正徳版四座講式	3900	1880	香	香	香乳	香乳			1		去	去上					5		002_006_a_05	
30-026-04	正徳版四座講式	3901	1880	乳	乳	香乳	香乳			2		上	去上					1		002_006_a_05	ワル注記
30-026-04	正徳版四座講式	3902	1881	不	不	不日	不日			1		上	上入新濁					1		002_006_b_01	
30-026-04	正徳版四座講式	3903	1881	日	日	不日	不日			2		入新濁	上入新濁					1		002_006_b_01	
30-026-04	正徳版四座講式	3904	1882	王	王	王	王			1		去	去					5		002_006_b_01	
30-026-04	正徳版四座講式	3905	1883	敬	敬	敬異	敬異			1		平	平平					2		002_006_b_01	
30-026-04	正徳版四座講式	3906	1883	異	異	敬異	敬異			2		平	平平					2		002_006_b_01	
30-026-04	正徳版四座講式	3907	1884	莖	茎	莖幹	茎幹			1		去	去上		＊カン			5		002_006_b_02	
30-026-04	正徳版四座講式	3908	1884	幹	幹	莖幹	茎幹			2		上	去上	カン	＊カン			1		002_006_b_02	
30-026-04	正徳版四座講式	3909	1885	黄	黄	黄白	黄白			1		去	去入新濁					31		002_006_b_02	
30-026-04	正徳版四座講式	3910	1885	白	白	黄白	黄白			2		入新濁	去入新濁					3		002_006_b_02	
30-026-04	正徳版四座講式	3911	1886	枝	枝	枝葉	枝葉			1		平	平フ入					2		002_006_b_02	
30-026-04	正徳版四座講式	3912	1886	葉	葉	枝葉	枝葉			2		フ入	平フ入					3		002_006_b_02	
30-026-04	正徳版四座講式	3913	1887	青	青	青翠	青翠			1		上	上平	～イ	―イ―イ			1		002_006_b_02	
30-026-04	正徳版四座講式	3914	1887	翠	翠	青翠	青翠			2		平	上平	～イ	―イ―イ			3		002_006_b_02	
30-026-04	正徳版四座講式	3915	1888	冬	冬	冬夏	冬夏			1		平	平上					2		002_006_b_02	
30-026-04	正徳版四座講式	3916	1888	夏	夏	冬夏	冬夏			2		上	平上					1		002_006_b_02	
30-026-04	正徳版四座講式	3917	1889	光	光	光鮮	光鮮			1		去	去平					5		002_006_b_03	
30-026-04	正徳版四座講式	3918	1889	鮮	鮮	光鮮	光鮮			2		平	去平					3		002_006_b_03	
30-026-04	正徳版四座講式	3919	1890	變	変	變	変ス			1		平	平					2		002_006_b_03	
30-026-04	正徳版四座講式	3920	1891	如	如	如來	如来			1		上	上上					1		002_006_b_03	
30-026-04	正徳版四座講式	3921	1891	來	来	如來	如来			2		上	上上					1		002_006_b_03	
30-026-04	正徳版四座講式	3922	1892	涅	涅	涅槃	涅槃			1		平	平去					2		002_006_b_03	
